ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
6068,CRRNCY_XBC,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6069,CRRNCY_BGN,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6070,CRRNCY_OMR,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6071,CRRNCY_MOP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6072,NEVS_-5,NEVS_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6073,SZ_3,SZ_ANCRDT_STGNG,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6074,SZ_2,SZ_ANCRDT_STGNG,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6075,SZ_1,SZ_ANCRDT_STGNG,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6076,SZ_4,SZ_ANCRDT_STGNG,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6077,SZ_-99,SZ_ANCRDT_STGNG,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6078,RCRS_2,RCRS_ANCRDT_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6079,RCRS_1,RCRS_ANCRDT_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6080,PRPS_4,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6081,PRPS_5,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6082,PRPS_7,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6083,PRPS_6,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6084,PRPS_9,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6085,PRPS_8,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6086,PRPS_11,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6087,PRPS_12,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6088,PRPS_13,PRPS_ANCRDT_CLLCTN,2013-12-01 00:00:00,9999-12-31 00:00:00,0
6089,ENTTY_RL_2,ENTTY_RL_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6090,ENTTY_RL_3,ENTTY_RL_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6091,ENTTY_RL_1,ENTTY_RL_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6092,ENTTY_RL_7,ENTTY_RL_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6093,NEVS_-5,NEVS_CLLCTN_WTHT_NA,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6094,FDCRY_2,FDCRY_ANCRDT_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6095,FDCRY_1,FDCRY_ANCRDT_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6096,GGRPHCL_ARS_-99,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6097,GGRPHCL_ARS_DE94D,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6098,GGRPHCL_ARS_BE232,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
